OCCUPANCY_DATE,SECTOR,OCCUPIED_BEDS,UNOCCUPIED_BEDS,CAPACITY_ACTUAL_BED,OCCUPANCY_RATE_BEDS,MONTH
2025-01-08,Mixed Adult,71.0,1.0,72.0,98.61,2025-01
2025-01-08,Women,30.0,0.0,30.0,100.0,2025-01
2025-01-08,Mixed Adult,94.0,0.0,94.0,100.0,2025-01
2025-01-08,Women,85.0,0.0,85.0,100.0,2025-01
2025-01-08,Men,78.0,0.0,78.0,100.0,2025-01
2025-01-08,Men,263.0,0.0,263.0,100.0,2025-01
2025-01-08,Men,52.0,0.0,52.0,100.0,2025-01
2025-01-08,Men,46.0,0.0,46.0,100.0,2025-01
2025-01-08,Women,37.0,0.0,37.0,100.0,2025-01
2025-01-08,Men,71.0,0.0,71.0,100.0,2025-01
2025-01-08,Men,65.0,0.0,65.0,100.0,2025-01
2025-01-08,Mixed Adult,8.0,0.0,8.0,100.0,2025-01
2025-01-08,Youth,34.0,1.0,35.0,97.14,2025-01
2025-01-08,Mixed Adult,32.0,0.0,32.0,100.0,2025-01
2025-01-08,Women,12.0,0.0,12.0,100.0,2025-01
2025-01-08,Youth,40.0,0.0,40.0,100.0,2025-01
2025-01-08,Youth,21.0,4.0,25.0,84.0,2025-01
2025-01-08,Women,31.0,0.0,31.0,100.0,2025-01
2025-01-08,Youth,31.0,0.0,31.0,100.0,2025-01
2025-01-08,Women,28.0,0.0,28.0,100.0,2025-01
2025-01-08,Youth,26.0,1.0,27.0,96.3,2025-01
2025-01-08,Youth,33.0,0.0,33.0,100.0,2025-01
2025-01-08,Youth,20.0,0.0,20.0,100.0,2025-01
2025-01-08,Youth,9.0,1.0,10.0,90.0,2025-01
2025-01-08,Youth,30.0,11.0,41.0,73.17,2025-01
2025-01-09,Mixed Adult,8.0,0.0,8.0,100.0,2025-01
2025-01-09,Mixed Adult,8.0,0.0,8.0,100.0,2025-01
2025-01-09,Men,42.0,0.0,42.0,100.0,2025-01
2025-01-09,Men,29.0,0.0,29.0,100.0,2025-01
2025-01-09,Mixed Adult,21.0,2.0,23.0,91.3,2025-01
2025-01-09,Mixed Adult,45.0,0.0,45.0,100.0,2025-01
2025-01-09,Men,17.0,1.0,18.0,94.44,2025-01
2025-01-09,Men,67.0,1.0,68.0,98.53,2025-01
2025-01-09,Men,48.0,0.0,48.0,100.0,2025-01
2025-01-09,Men,101.0,0.0,101.0,100.0,2025-01
2025-01-09,Mixed Adult,93.0,0.0,93.0,100.0,2025-01
2025-01-09,Men,62.0,0.0,62.0,100.0,2025-01
2025-01-09,Men,1.0,0.0,1.0,100.0,2025-01
2025-01-09,Men,68.0,0.0,68.0,100.0,2025-01
2025-01-09,Men,121.0,0.0,121.0,100.0,2025-01
2025-01-09,Men,29.0,7.0,36.0,80.56,2025-01
2025-01-09,Men,49.0,2.0,51.0,96.08,2025-01
2025-01-09,Men,99.0,2.0,101.0,98.02,2025-01
2025-01-09,Mixed Adult,20.0,15.0,35.0,57.14,2025-01
2025-01-09,Women,87.0,0.0,87.0,100.0,2025-01
2025-01-09,Men,28.0,0.0,28.0,100.0,2025-01
2025-01-09,Youth,35.0,4.0,39.0,89.74,2025-01
2025-01-09,Youth,1.0,1.0,2.0,50.0,2025-01
2025-01-09,Youth,10.0,0.0,10.0,100.0,2025-01
2025-01-09,Youth,94.0,0.0,94.0,100.0,2025-01
2025-01-09,Youth,9.0,0.0,9.0,100.0,2025-01
2025-01-09,Youth,30.0,0.0,30.0,100.0,2025-01
2025-01-09,Youth,28.0,0.0,28.0,100.0,2025-01
2025-01-09,Mixed Adult,78.0,0.0,78.0,100.0,2025-01
2025-01-09,Mixed Adult,149.0,1.0,150.0,99.33,2025-01
2025-01-09,Mixed Adult,49.0,0.0,49.0,100.0,2025-01
2025-01-09,Mixed Adult,62.0,0.0,62.0,100.0,2025-01
2025-01-09,Men,30.0,0.0,30.0,100.0,2025-01
2025-01-09,Mixed Adult,45.0,1.0,46.0,97.83,2025-01
2025-01-09,Youth,49.0,1.0,50.0,98.0,2025-01
2025-01-09,Youth,39.0,1.0,40.0,97.5,2025-01
2025-01-09,Mixed Adult,5.0,0.0,5.0,100.0,2025-01
2025-01-09,Mixed Adult,10.0,1.0,11.0,90.91,2025-01
2025-01-09,Women,37.0,0.0,37.0,100.0,2025-01
2025-01-09,Women,24.0,2.0,26.0,92.31,2025-01
2025-01-09,Women,49.0,3.0,52.0,94.23,2025-01
2025-01-09,Women,36.0,0.0,36.0,100.0,2025-01
2025-01-09,Mixed Adult,69.0,1.0,70.0,98.57,2025-01
2025-01-09,Mixed Adult,69.0,1.0,70.0,98.57,2025-01
2025-01-09,Mixed Adult,91.0,7.0,98.0,92.86,2025-01
2025-01-09,Mixed Adult,30.0,0.0,30.0,100.0,2025-01
2025-01-09,Mixed Adult,145.0,5.0,150.0,96.67,2025-01
2025-01-09,Youth,6.0,0.0,6.0,100.0,2025-01
2025-01-09,Youth,20.0,6.0,26.0,76.92,2025-01
2025-01-09,Men,23.0,2.0,25.0,92.0,2025-01
2025-01-09,Men,35.0,0.0,35.0,100.0,2025-01
2025-01-09,Men,5.0,0.0,5.0,100.0,2025-01
2025-01-09,Men,21.0,0.0,21.0,100.0,2025-01
2025-01-09,Women,61.0,0.0,61.0,100.0,2025-01
2025-01-09,Mixed Adult,93.0,4.0,97.0,95.88,2025-01
2025-01-09,Men,32.0,0.0,32.0,100.0,2025-01
2025-01-09,Women,61.0,0.0,61.0,100.0,2025-01
2025-01-09,Men,74.0,0.0,74.0,100.0,2025-01
2025-01-09,Mixed Adult,88.0,0.0,88.0,100.0,2025-01
2025-01-09,Men,278.0,0.0,278.0,100.0,2025-01
2025-01-09,Women,131.0,0.0,131.0,100.0,2025-01
2025-01-09,Men,1.0,0.0,1.0,100.0,2025-01
2025-01-09,Mixed Adult,38.0,0.0,38.0,100.0,2025-01
2025-01-09,Mixed Adult,19.0,0.0,19.0,100.0,2025-01
2025-01-09,Mixed Adult,86.0,0.0,86.0,100.0,2025-01
2025-01-09,Mixed Adult,47.0,0.0,47.0,100.0,2025-01
2025-01-09,Youth,45.0,0.0,45.0,100.0,2025-01
2025-01-09,Youth,23.0,0.0,23.0,100.0,2025-01
2025-01-09,Mixed Adult,30.0,0.0,30.0,100.0,2025-01
2025-01-09,Mixed Adult,3.0,0.0,3.0,100.0,2025-01
2025-01-09,Men,51.0,3.0,54.0,94.44,2025-01
2025-01-09,Men,14.0,3.0,17.0,82.35,2025-01
2025-01-09,Men,16.0,1.0,17.0,94.12,2025-01
2025-01-09,Youth,6.0,6.0,12.0,50.0,2025-01
2025-01-09,Youth,6.0,8.0,14.0,42.86,2025-01
2025-01-09,Women,16.0,0.0,16.0,100.0,2025-01
2025-01-09,Women,24.0,0.0,24.0,100.0,2025-01
2025-01-09,Women,12.0,0.0,12.0,100.0,2025-01
2025-01-09,Women,29.0,0.0,29.0,100.0,2025-01
2025-01-09,Women,5.0,0.0,5.0,100.0,2025-01
2025-01-09,Women,39.0,0.0,39.0,100.0,2025-01
2025-01-09,Women,30.0,0.0,30.0,100.0,2025-01
2025-01-09,Mixed Adult,72.0,0.0,72.0,100.0,2025-01
2025-01-09,Women,30.0,0.0,30.0,100.0,2025-01
2025-01-09,Mixed Adult,94.0,0.0,94.0,100.0,2025-01
2025-01-09,Women,84.0,1.0,85.0,98.82,2025-01
2025-01-09,Men,78.0,0.0,78.0,100.0,2025-01
2025-01-09,Men,262.0,1.0,263.0,99.62,2025-01
2025-01-09,Men,52.0,0.0,52.0,100.0,2025-01
2025-01-09,Men,46.0,0.0,46.0,100.0,2025-01
2025-01-09,Women,37.0,0.0,37.0,100.0,2025-01
2025-01-09,Men,71.0,0.0,71.0,100.0,2025-01
2025-01-09,Men,65.0,0.0,65.0,100.0,2025-01
2025-01-09,Mixed Adult,8.0,0.0,8.0,100.0,2025-01
2025-01-09,Youth,34.0,1.0,35.0,97.14,2025-01
2025-01-09,Mixed Adult,32.0,0.0,32.0,100.0,2025-01
2025-01-09,Women,12.0,0.0,12.0,100.0,2025-01
2025-01-09,Youth,40.0,0.0,40.0,100.0,2025-01
2025-01-09,Youth,21.0,4.0,25.0,84.0,2025-01
2025-01-09,Women,31.0,0.0,31.0,100.0,2025-01
2025-01-09,Youth,31.0,0.0,31.0,100.0,2025-01
2025-01-09,Women,28.0,0.0,28.0,100.0,2025-01
2025-01-09,Youth,27.0,0.0,27.0,100.0,2025-01
2025-01-09,Youth,33.0,0.0,33.0,100.0,2025-01
2025-01-09,Youth,20.0,0.0,20.0,100.0,2025-01
2025-01-09,Youth,9.0,1.0,10.0,90.0,2025-01
2025-01-09,Youth,30.0,11.0,41.0,73.17,2025-01
2025-01-10,Mixed Adult,8.0,0.0,8.0,100.0,2025-01
2025-01-10,Mixed Adult,8.0,0.0,8.0,100.0,2025-01
2025-01-10,Men,42.0,0.0,42.0,100.0,2025-01
2025-01-10,Men,29.0,0.0,29.0,100.0,2025-01
2025-01-10,Mixed Adult,23.0,0.0,23.0,100.0,2025-01
2025-01-10,Mixed Adult,44.0,1.0,45.0,97.78,2025-01
2025-01-10,Men,18.0,0.0,18.0,100.0,2025-01
2025-01-10,Men,68.0,0.0,68.0,100.0,2025-01
2025-01-10,Men,48.0,0.0,48.0,100.0,2025-01
2025-01-10,Men,101.0,0.0,101.0,100.0,2025-01
2025-01-10,Mixed Adult,93.0,0.0,93.0,100.0,2025-01
2025-01-10,Men,62.0,0.0,62.0,100.0,2025-01
2025-01-10,Men,66.0,2.0,68.0,97.06,2025-01
2025-01-10,Men,121.0,0.0,121.0,100.0,2025-01
2025-01-10,Men,29.0,7.0,36.0,80.56,2025-01
2025-01-10,Men,49.0,2.0,51.0,96.08,2025-01
2025-01-10,Men,101.0,0.0,101.0,100.0,2025-01
2025-01-10,Mixed Adult,20.0,15.0,35.0,57.14,2025-01
2025-01-10,Women,87.0,0.0,87.0,100.0,2025-01
2025-01-10,Men,28.0,0.0,28.0,100.0,2025-01
2025-01-10,Youth,37.0,2.0,39.0,94.87,2025-01
2025-01-10,Youth,1.0,1.0,2.0,50.0,2025-01
2025-01-10,Youth,10.0,0.0,10.0,100.0,2025-01
2025-01-10,Youth,93.0,1.0,94.0,98.94,2025-01
2025-01-10,Youth,9.0,0.0,9.0,100.0,2025-01
2025-01-10,Youth,29.0,1.0,30.0,96.67,2025-01
2025-01-10,Youth,28.0,0.0,28.0,100.0,2025-01
2025-01-10,Mixed Adult,78.0,0.0,78.0,100.0,2025-01
2025-01-10,Mixed Adult,150.0,0.0,150.0,100.0,2025-01
2025-01-10,Mixed Adult,50.0,0.0,50.0,100.0,2025-01
2025-01-10,Mixed Adult,61.0,0.0,61.0,100.0,2025-01
2025-01-10,Men,30.0,0.0,30.0,100.0,2025-01
2025-01-10,Mixed Adult,46.0,0.0,46.0,100.0,2025-01
2025-01-10,Youth,48.0,2.0,50.0,96.0,2025-01
2025-01-10,Youth,40.0,0.0,40.0,100.0,2025-01
2025-01-10,Mixed Adult,5.0,0.0,5.0,100.0,2025-01
2025-01-10,Mixed Adult,10.0,1.0,11.0,90.91,2025-01
